-1.492 -0.8614066016309216 -0.6091064493720836
-1.119 -0.8614066016309216 -0.6091064493720836
-0.746 -0.8614066016309216 -0.6091064493720836
-0.373 -0.8614066016309216 -0.6091064493720836
0.0 -0.8614066016309216 -0.6091064493720836
-1.3054999999999999 -0.538379126019326 -0.6091064493720836
-0.9325 -0.538379126019326 -0.6091064493720836
-0.5595 -0.538379126019326 -0.6091064493720836
-0.1865 -0.538379126019326 -0.6091064493720836
0.1865 -0.538379126019326 -0.6091064493720836
-1.119 -0.2153516504077304 -0.6091064493720836
-0.746 -0.2153516504077304 -0.6091064493720836
-0.373 -0.2153516504077304 -0.6091064493720836
0.0 -0.2153516504077304 -0.6091064493720836
0.373 -0.2153516504077304 -0.6091064493720836
-0.9325 0.1076758252038652 -0.6091064493720836
-0.5595 0.1076758252038652 -0.6091064493720836
-0.1865 0.1076758252038652 -0.6091064493720836
0.1865 0.1076758252038652 -0.6091064493720836
0.5595 0.1076758252038652 -0.6091064493720836
-0.746 0.4307033008154608 -0.6091064493720836
-0.373 0.4307033008154608 -0.6091064493720836
0.0 0.4307033008154608 -0.6091064493720836
0.373 0.4307033008154608 -0.6091064493720836
0.746 0.4307033008154608 -0.6091064493720836
-1.3054999999999999 -0.7537307764270564 -0.3045532246860418
-0.9325 -0.7537307764270564 -0.3045532246860418
-0.5595 -0.7537307764270564 -0.3045532246860418
-0.1865 -0.7537307764270564 -0.3045532246860418
0.1865 -0.7537307764270564 -0.3045532246860418
-1.119 -0.4307033008154608 -0.3045532246860418
-0.746 -0.4307033008154608 -0.3045532246860418
-0.373 -0.4307033008154608 -0.3045532246860418
0.0 -0.4307033008154608 -0.3045532246860418
0.373 -0.4307033008154608 -0.3045532246860418
-0.9325 -0.1076758252038652 -0.3045532246860418
-0.5595 -0.1076758252038652 -0.3045532246860418
-0.1865 -0.1076758252038652 -0.3045532246860418
0.1865 -0.1076758252038652 -0.3045532246860418
0.5595 -0.1076758252038652 -0.3045532246860418
-0.746 0.2153516504077304 -0.3045532246860418
-0.373 0.2153516504077304 -0.3045532246860418
0.0 0.2153516504077304 -0.3045532246860418
0.373 0.2153516504077304 -0.3045532246860418
0.746 0.2153516504077304 -0.3045532246860418
-0.5595 0.538379126019326 -0.3045532246860418
-0.1865 0.538379126019326 -0.3045532246860418
0.1865 0.538379126019326 -0.3045532246860418
0.5595 0.538379126019326 -0.3045532246860418
0.9325 0.538379126019326 -0.3045532246860418
-1.119 -0.6460549512231912 0.0
-0.746 -0.6460549512231912 0.0
-0.373 -0.6460549512231912 0.0
0.0 -0.6460549512231912 0.0
0.373 -0.6460549512231912 0.0
-0.9325 -0.3230274756115956 0.0
-0.5595 -0.3230274756115956 0.0
-0.1865 -0.3230274756115956 0.0
0.1865 -0.3230274756115956 0.0
0.5595 -0.3230274756115956 0.0
-0.746 0.0 0.0
-0.373 0.0 0.0
